# Fix print output for fix print_data
# Argon - LJ potential
# 32 atoms, dens. -1g/cm^3
# NVE, dt = 4 fs, -1 timesteps, output_step = every 1 step
# Temperature = 70.0 K, V = 1242.990379008 A3
# LAMMPS real units
step time temp c_pe_total c_ke_total c_flux_thermal[1] c_flux_thermal[2] c_flux_thermal[3] c_flux_thermal[4] c_flux_thermal[5] c_flux_thermal[6]
2135 40540 85.159178429773348284 -58.637281380163528866 7.8691433823095584543 -0.0018803376184048838787 0.0014992717606956799947 0.0018383844416394682503 -0.0011783139263979534178 0.00044504953020590726914 -0.0006199484576836500338
2136 40544 84.314841153968231424 -58.559207436297185723 7.7911223021529645294 -0.0021076841645133997244 0.0017355887790830963613 0.0019091502408659895632 -0.0010859845030047011669 0.00032936987032067656725 -0.00056255621467082416592
2137 40548 83.43178949399720068 -58.478164328533978278 7.7095238150089286933 -0.0022985411863550176542 0.0019736671032022012548 0.0019443869796180743639 -0.00099386062495841320102 0.00021229526689595925801 -0.00050369549384799219838
2138 40552 82.520369108814549008 -58.393885139834530662 7.6253039126471815479 -0.0024445677301109334373 0.0022183748179279601243 0.0019476743349294248393 -0.00090095087661484860725 9.5851758814509153278e-05 -0.0004429241104785897401
2139 40556 81.591221033078866753 -58.308274857521695367 7.5394458810623579126 -0.0025453210108413240609 0.002452173149812373644 0.001914939993113549347 -0.00081109656981662257152 -2.1668709371731788987e-05 -0.00038056774431411474063
2140 40560 80.655093471452360632 -58.222327821403538906 7.4529429093052312894 -0.0025959795213902989858 0.0026795168222590653659 0.0018476347740098725964 -0.00072465559114667527779 -0.00013738533847325361606 -0.00031671249235782402559
2141 40564 79.722636130542184674 -58.135799374894922664 7.3667790847028102874 -0.0025816148440680822262 0.0029011963541424861529 0.0017441379209658428549 -0.00064107765221376594722 -0.00024944424682939907514 -0.00025227108624000134374
2142 40568 78.804185905147917879 -58.050876647282649401 7.2819095891721294933 -0.0025055896718914564408 0.0031129328133510047148 0.0016011295928079517792 -0.00056292607783020240375 -0.00035796241623446863056 -0.00018709854714404026976
2143 40572 77.909506814847588885 -57.968461836166021328 7.199236668031475439 -0.002359413631429519223 0.0033118654189254409861 0.0014270938881044549322 -0.00048944215045827483418 -0.00046077000435028282396 -0.00012229625650672735354
2144 40576 77.047543882065355092 -57.888461895359611731 7.1195868870757683666 -0.0021451495207222386064 0.0034929597307228636358 0.0012231224213752433898 -0.00042203488546496432249 -0.00055795352943013029959 -5.6629603725005632497e-05
2145 40580 76.226203950426167921 -57.812529934291823963 7.0436908790721801665 -0.0018613910295627936198 0.0036557124420853784851 0.00098801527232511565657 -0.00036130905022370343044 -0.00064754866130806729499 7.9446126508807279887e-06
2146 40584 75.45212565203992483 -57.742510515109685798 6.9721620875613652402 -0.0015001574433652943574 0.0037948539386195860763 0.00072456123654419599123 -0.00030597939078339138341 -0.00073018153955130716409 7.2863602495506010759e-05
2147 40588 74.730461517367345436 -57.675807137081804399 6.905476632695311423 -0.0010749904742214291126 0.003913572244635173808 0.00043090504728487489042 -0.00025741173415897052046 -0.00080466627214259567324 0.00013563922466440329895
2148 40592 74.06479676595699857 -57.614287029978001442 6.8439658070863345074 -0.00058610182776315349062 0.0040075421656156160616 0.00011375106520707524253 -0.00021498886796368979479 -0.0008711223618956516826 0.0001967515855016230969
2149 40596 73.457107198370110268 -57.559056184604088457 6.7878121848056975907 -3.8646577561189665584e-05 0.0040751179767843561524 -0.00022572441236125609897 -0.00017816568358146496476 -0.00092922654321151397505 0.00025674857668762842561
2150 40600 72.907686342616855768 -57.508604451551022407 6.7370428893419216365 0.0005614402563762048437 0.0041231619701498425923 -0.00057820615957284403341 -0.00014576845009445574264 -0.00097723185913261515628 0.00031490041753542150418
2151 40604 72.415191698295629408 -57.463730378837141188 6.6915338667956403285 0.001199181477974783569 0.0041434771605015387197 -0.00094430731260402049274 -0.00011814200856030254022 -0.0010180213444808934933 0.00037018236815894228417
2152 40608 71.976781664461597643 -57.424168680994512215 6.6510225387145682774 0.0018717605724496641506 0.0041395564211999958532 -0.0013199793877571664238 -9.3583041031392207032e-05 -0.0010501448699350044921 0.0004217449931766927354
2153 40612 71.588272650697732047 -57.388301870057240706 6.6151223199595365898 0.0025664263400474451871 0.0041094945865539876662 -0.001696548192501964869 -7.0600737239608427065e-05 -0.0010743081786435265679 0.00047102698434240775419
2154 40616 71.244297663053586689 -57.355324400741409363 6.5833372728558705589 0.0032712096818525802228 0.0040583447981421237605 -0.0020664512003828257487 -4.9219134584644295971e-05 -0.0010912957326051219049 0.00051645212043126970114
2155 40620 70.938565979615844981 -57.327114628942538843 6.5550861025434370433 0.0039797280282172116384 0.0039807279230403766479 -0.0024263062608632967113 -2.7382053967919817161e-05 -0.0011013993881994798077 0.00055825574070151673736
2156 40624 70.664160941034651842 -57.300571665213354322 6.5297296743434589672 0.0046813268260706697443 0.0038843293746795969773 -0.002773645222430384371 -3.580365259734340222e-06 -0.0011040828795827626815 0.00059528846317505193855
2157 40628 70.413758005121934502 -57.277477080835659251 6.506591163117996679 0.005363510990650320609 0.0037663238058258706811 -0.0030972750253820016501 2.167407435224415202e-05 -0.0010999126024964843255 0.00062812861379631622361
2158 40632 70.179876209971666867 -57.255908106848558248 6.4849792897476223885 0.006022668912037642576 0.0036301790890689929377 -0.003397879802457084205 5.1074115101214928591e-05 -0.001088715287484262606 0.00065564424961655739035
2159 40636 69.955135962353196533 -57.235181441294855631 6.4642121420966622836 0.0066497395354229377543 0.0034743210120046037412 -0.0036663349972462068796 8.3674142104038333467e-05 -0.0010721917791125237449 0.00067826161355524381899
2160 40640 69.73244304519630532 -57.21433379837525024 6.4436341782453858684 0.0072414962279284018909 0.0032995728586975824059 -0.0039031633831763364387 0.00012014265748156501695 -0.0010501981689539797299 0.00069450104495759248241
2161 40644 69.505229020088805214 -57.192758540245819177 6.422638440909602231 0.0077846360001872791715 0.0031092535324864470532 -0.0041035811483065044725 0.00016088584993162024367 -0.0010226848962309109323 0.00070375297152159297168
2162 40648 69.267495368901720099 -57.170205003144680234 6.4006706363524710213 0.0082812079628031415313 0.0028946510509710687668 -0.0042619723888975037662 0.00020577904547534279361 -0.00099099483579151654081 0.00070766204773349463547
2163 40652 69.013912419918668206 -57.148027343097339781 6.3772382756645136226 0.0087300119184821993457 0.0026674833619062692826 -0.0043781464143502583919 0.00025559348921916445058 -0.00095319513102869787152 0.00070603848045850672518
2164 40656 68.740002185033304727 -57.12273556943826236 6.3519275698552455367 0.0091301893068986665625 0.0024241793759264473537 -0.0044535815899636697901 0.00030928308372410191068 -0.00090947955910498402832 0.00069738628798117312246
2165 40660 68.44209072711609565 -57.094606852550157328 6.3243990283543825015 0.0094773285748424359459 0.0021694545067028479964 -0.0044878778539190200547 0.00036742602457144613037 -0.00085997153987947766787 0.00068208876662079762423
2166 40664 68.1173546315696683 -57.064609392725273551 6.2943917532211033361 0.009773902169380699681 0.0018969204371772998598 -0.0044820932901831712566 0.00042913889938879252323 -0.00080690932458724225207 0.00065988503922455310491
2167 40668 67.76389993784006549 -57.031030318780594257 6.2617307328191484928 0.010013903763827183141 0.0016098976504932975724 -0.0044389719228581960009 0.00049118604808799128103 -0.00074864990596058226396 0.00063175250598221117243
2168 40672 67.380607111516397367 -56.995303783159982913 6.2263125164463959393 0.010208516364530722392 0.0013150218136501207883 -0.0043599461377500378992 0.00055739346157036417234 -0.00068612894106793737709 0.00059779100556470263911
2169 40676 66.96714993941999694 -56.957400224865565974 6.1881069603376799293 0.010351770284041028267 0.0010083490717044899659 -0.0042533070787766271564 0.00062516005542277361395 -0.00062051912660713443026 0.0005572047433945641684
2170 40680 66.524081025934520994 -56.916140621868628102 6.1471651279627170794 0.010447500154120343413 0.00069812909363280509223 -0.0041175651616632488738 0.00069376865165910253652 -0.00055072029610678426004 0.00051137005502139599999
2171 40684 66.052750664755706111 -56.874110547635240209 6.1036117933610860575 0.010498392383859312879 0.00038468581896996395519 -0.0039585137694127681823 0.00076348985623567611897 -0.00047733981007825731363 0.00046028015653998971546
2172 40688 65.555239827214222714 -56.827812667458488249 6.0576392489207320224 0.010502052772556546081 7.3405753700715465487e-05 -0.0037856585384212593053 0.00083233444461532600511 -0.00040160572684257937054 0.00040423227603151971887
2173 40692 65.034312783761549781 -56.77996156238891956 6.0095029273610762743 0.010457991668942083832 -0.00023843885455222682893 -0.0036003411668944019022 0.00089977068918109005813 -0.00032483220619764201914 0.00034458728091302541149
2174 40696 64.493459205764054332 -56.730267137667709676 5.9595252921540016189 0.01037060149117398182 -0.00053914914822836062722 -0.0034035537444872133311 0.00096507601182200045131 -0.00024613213661751594599 0.0002820531346719515331
2175 40700 63.936795248711568718 -56.678800256168976546 5.9080866971067012017 0.010240145110510205997 -0.00083334274543738276475 -0.0032099304707906852439 0.0010286092392172299995 -0.00016794734211773246907 0.00021654055865437046857
2176 40704 63.368981287730903773 -56.625992139258300995 5.8556177847026358307 0.010066762175203122776 -0.0011126631720792922852 -0.0030212621690996121701 0.001089588990619960035 -9.013858623122331104e-05 0.00014890750968202986007
2177 40708 62.795233789111264855 -56.573248323255242553 5.8026005830911548955 0.009853931735542668241 -0.0013743218604498905547 -0.0028447634535805604167 0.0011474024618339491791 -1.4970088815757266743e-05 7.9319199239874602775e-05
2178 40712 62.221227761160442071 -56.519863348107683976 5.7495594920479868861 0.0095968744994826375716 -0.0016157235217866086109 -0.0026768357286175692954 0.0012007550350312604093 5.8121875312510794948e-05 9.5233820511979663803e-06
2179 40716 61.653026224991030801 -56.46793572036007447 5.6970547657153707277 0.009299215634847847467 -0.0018253910439998671106 -0.0025299624020740170589 0.0012497701225085196958 0.00012931342103541165409 -6.0920303971495008005e-05
2180 40720 61.096946187947018814 -56.415896596204333946 5.6456701278615915029 0.0089691923209287184593 -0.0020151554651552513672 -0.0023997456862307089791 0.0012947737816559412929 0.00019478727745106567959 -0.00012991516750737166705
2181 40724 60.559476455334817047 -56.366191948612225815 5.5960051772648116142 0.0085992804844304826517 -0.0021753420003797793551 -0.0022917684756993007139 0.0013352466357826678345 0.00025464839951364059978 -0.00019768118978172799158
2182 40728 60.047177674686089688 -56.319428450784428719 5.5486661512920374406 0.0082000960993734127447 -0.0022984642778327607666 -0.002209667424918622218 0.0013692053505182308348 0.00030945126788627314376 -0.00026375253692111945425
2183 40732 59.566493267311628301 -56.274666336659038279 5.504248455008254659 0.007768748655716696018 -0.002389210734347959296 -0.0021527965857727686221 0.001397862160283272915 0.00035799105038835862813 -0.00032722143488581609608
2184 40736 59.123669278621242995 -56.233712336181767455 5.4633292549363030588 0.0073085294551156095022 -0.0024476324656988201513 -0.0021207772716845155019 0.0014204130925437323703 0.00039896318789634215712 -0.00038834587274989623359
2185 40740 58.724661836544235882 -56.196811743812283169 5.4264589277418968649 0.0068268149599750973036 -0.0024744779409839427753 -0.002109814783501751112 0.0014370307133010381921 0.00043212028242596003599 -0.00044517643226092262071
2186 40744 58.374986376303908742 -56.165395585638329123 5.3941471278320927141 0.0063248880160545403739 -0.0024680358312393836824 -0.0021244997664217860241 0.0014468573553556604398 0.00045771153366812365824 -0.0004986996775686995155
2187 40748 58.079547741558997132 -56.138380467943633789 5.3668470878323093487 0.005805507065546381372 -0.0024245350459876982563 -0.0021587827743725319582 0.0014494982505983021112 0.00047738059064938824505 -0.00054846742356698570398
2188 40752 57.842541487247906673 -56.1158455678313004 5.3449464984646448684 0.0052736573098684704636 -0.002357998255107765246 -0.0022176580911644691585 0.0014435684885320022863 0.0004886798827919251742 -0.00059590849828906585287
2189 40756 57.667359572228356512 -56.09964287481834333 5.3287587940657212826 0.0047352910178495421362 -0.002263891379016437673 -0.0022918445088011552002 0.0014314954607428076981 0.00049340090254322143282 -0.0006394145053460580097
2190 40760 57.556486544671585648 -56.089389827212229989 5.3185135595864512226 0.0041947800828976596066 -0.0021484036083311403541 -0.002380080248575409084 0.001411703421752280932 0.00049166947788424229457 -0.00067916989525386136164
2191 40764 57.51148787138095031 -56.085844092732429544 5.3143554521614282393 0.0036587471098066164446 -0.0020180941139261053194 -0.0024822224660454080686 0.0013845530715719126316 0.00048362287013946694825 -0.00071595107777561867168
2192 40768 57.532957314731206111 -56.087523287486661161 5.3163393384691248755 0.0031272566529788005038 -0.0018739843706149180748 -0.0025940570486332422719 0.0013489839964134476245 0.00047079679688557661988 -0.00074943465173027846299
2193 40772 57.620408416066204893 -56.096846530772836559 5.3244202672431555357 0.002609148794548135121 -0.0017207863297429536187 -0.0027094829046345300823 0.0013067523883648337821 0.00045329236481588214367 -0.00077890599560335744417
2194 40776 57.772196033999229314 -56.111813377047838003 5.3384462190101658052 0.0021007928126876712627 -0.0015673806284788264348 -0.0028312013915966671891 0.001255020251788301934 0.00043277032652030760981 -0.0008061558317400954396
2195 40780 57.985580246730499709 -56.13093951213893007 5.3581640109906079061 0.0016117055176983925702 -0.0014198425570961003064 -0.0029567410804120491247 0.0011956960277924705803 0.00040891068860099508576 -0.00083078653468409389971
2196 40784 58.256735175060626375 -56.155719927650245893 5.3832201123902851947 0.0011413696935626558085 -0.0012810690058199236674 -0.0030825128991602648333 0.0011297493547522026447 0.00038283734642499819226 -0.00085448791049367450734
2197 40788 58.580661053884490741 -56.185997510444266823 5.4131525193569363097 0.00069416443730237632065 -0.0011606104955697270353 -0.0032094860445931973 0.001055252047288865111 0.00035561763623459053188 -0.00087614554858621556538
2198 40792 58.951297467837562749 -56.219675271797626692 5.4474012185327618241 0.00027247630677392203208 -0.0010655307820968415791 -0.0033381631343721231316 0.00097336455210794009529 0.00032712735263051081081 -0.00089714338250349891235
2199 40796 59.361575896851100254 -56.257635675789785523 5.4853130425323159969 -0.00012135760425805840884 -0.00099304016845970771027 -0.0034609507523830625002 0.00088538392773661583196 0.00029916338862757247373 -0.00091583045430838633943
2200 40800 59.803471425771164149 -56.29821483399318538 5.5261464481756217282 -0.00049073354501197492816 -0.00094994391481964621932 -0.0035812187576345459739 0.00079061507640449920145 0.00027265674137946847681 -0.00093384943359545863339
2201 40804 60.268194769712494008 -56.341521772747100272 5.5690892606124089426 -0.00083016362505457502036 -0.00094078001536148682382 -0.0037031552241190267977 0.00069002803232890656121 0.00024733894715644284476 -0.00095163332123166834153
2202 40808 60.746337468420350092 -56.384226363541060323 5.6132720900233268324 -0.0011358274505313178254 -0.00096146213105424618156 -0.0038248772688500706426 0.00058423519572797831881 0.00022443639156904731866 -0.00096876237303155938313
2203 40812 61.228020137809430423 -56.429412433228947066 5.6577820308199262556 -0.0014141809206703577842 -0.0010219816054208010966 -0.0039441643413664620108 0.00047362448215261749099 0.00020324851988752219538 -0.00098505005479935722756
2204 40816 61.703117199671503101 -56.473067434307772317 5.7016834278183683438 -0.0016609528211100873032 -0.0011192255474400877868 -0.0040662853811272150692 0.00035944422977989194147 0.00018430354528009454222 -0.0010015763106522995729
2205 40820 62.161573876389468296 -56.515489350861713547 5.7440471681713338725 -0.0018806920121734582024 -0.001254042955905695228 -0.0041876124576081539055 0.00024187511658329522053 0.00016679992547905583139 -0.0010169077517900417321
2206 40824 62.593637131714018551 -56.555163103611029385 5.7839720214762548878 -0.0020694029536714409964 -0.0014206241563246568838 -0.0043178901351622212684 0.00012173478732263208132 0.00015224204116439233984 -0.0010329173804017547506
2207 40828 62.990127175561923423 -56.592464782832479386 5.8206097282064845899 -0.002229344557757929543 -0.0016196594169303121791 -0.0044536445113376298827 -2.5127536127235276797e-07 0.00013947875938294276681 -0.001048415741918769066
2208 40832 63.342700709661727387 -56.625089223974640618 5.8531893249545552393 -0.0023592815988306746824 -0.0018430471992094514533 -0.0045988148367781160955 -0.00012340091973485453787 0.00012850195838796864452 -0.0010635616129416819789
2209 40836 63.64410337233368864 -56.652975359777670405 5.8810404716202251407 -0.0024621537022089419466 -0.0020896164549831898818 -0.004754517088142178223 -0.0002473469427800266407 0.00011894300816864787629 -0.0010779465254437499075
2210 40840 63.88845642951068271 -56.676195836001838302 5.9036199431262481596 -0.0025371470579563827619 -0.0023522791592056049512 -0.0049217391437644140637 -0.00037040952581373753211 0.00011121365008764818975 -0.0010912148729812776171
2211 40844 64.071325367227842662 -56.693111280427501697 5.9205179677150336914 -0.0025875226608971374498 -0.0026251958034914507634 -0.0051088947249576964135 -0.00049274499157782227637 0.00010321812953635448908 -0.0011043494350725857264
2212 40848 64.189917427387300108 -56.704691006409795762 5.9314764802630115526 -0.0026104725699275695139 -0.0029051903831071460363 -0.0053134601307297411529 -0.00061289650142729284327 9.4649592330739830762e-05 -0.0011154525944405604271
2213 40852 64.243158752003424183 -56.709606853732445586 5.936396250803234409 -0.0026116797740127406166 -0.0031819347224120025919 -0.0055423446837837364934 -0.00073195621953125122004 8.6150995030226731886e-05 -0.0011267848837625063507
2214 40856 64.231697556312965958 -56.707611570787825883 5.935337177736961678 -0.0025908607498636602659 -0.0034520800600163648736 -0.0057954046673408610504 -0.00084813681954253971988 7.6183075151271774025e-05 -0.0011374291947575639397
2215 40860 64.157985352271609258 -56.700467375767196643 5.9285257932999240182 -0.0025482395223076310595 -0.0037057220032740605456 -0.0060813559843227917717 -0.00096147346257081955402 6.4515569224636408474e-05 -0.0011469777804865490672
2216 40864 64.026095924199196929 -56.688246318250222089 5.9163385359866262903 -0.0024825780145101778232 -0.0039400411286013604928 -0.0063967643039740829797 -0.0010701068261199041774 5.0704213784226372791e-05 -0.0011562272043405420058
2217 40868 63.841652628838851058 -56.67054633775875061 5.8992950327042041891 -0.0024046089113511559185 -0.0041515311866796387325 -0.0067439584737550989368 -0.0011756065371085052881 3.2823768289862685632e-05 -0.0011642463803817650059
2218 40872 63.611639231780607417 -56.649242725884647598 5.8780406190910428066 -0.0023066891552484306525 -0.0043283729271338371863 -0.0071234776020425482138 -0.0012755232966911510088 1.1631501772030186995e-05 -0.001171532370425398123
2219 40876 63.344206520362440926 -56.623861333326757972 5.853328469560327818 -0.0021976369153205149026 -0.0044747217919248998691 -0.0075387778051539408933 -0.0013707763793085277117 -1.4306236734780604369e-05 -0.0011787917928364035139
2220 40880 63.048459745708335333 -56.596166966605721882 5.8259999558578625667 -0.0020780854417772917468 -0.0045788814249282452917 -0.0079911940546317436485 -0.0014607906084471771954 -4.4207829360955880338e-05 -0.0011852399300201757124
2221 40884 62.734168671840528475 -56.566756405907028693 5.7969578541179389575 -0.0019492587475225709066 -0.0046402433449335093313 -0.0084777889572125175732 -0.001545114867900705723 -7.9453656507341924656e-05 -0.0011918256491194843816
2222 40888 62.411543468057161022 -56.536574224579595693 5.7671456361734954044 -0.0018167157502440630518 -0.004655271123177377908 -0.0089987059912855806021 -0.0016237236508320964257 -0.00011981925002443210605 -0.0011985497792398299224
2223 40892 62.090963100558354881 -56.507196245154815983 5.737522371554027778 -0.0016823041305265035855 -0.0046218217223492792656 -0.0095523967833046861953 -0.0016960623766784797741 -0.0001652843741656230981 -0.001205770321396407857
2224 40896 61.782713713436038461 -56.480497622537626512 5.7090385525517710619 -0.0015484733515015187272 -0.0045440691076286416489 -0.0101355621920494951 -0.0017617362966227828342 -0.00021568838720383378717 -0.0012138552242720529808
2225 40900 61.496697028258708428 -56.454013161961924538 5.682609148852798775 -0.0014188991517834837267 -0.0044176278008896709137 -0.010744883572223282858 -0.0018209048223306269123 -0.00027215492700406566928 -0.0012234341281814500695
2226 40904 61.24221991505594076 -56.430754496271269716 5.6590941628203754732 -0.0012955409683669573406 -0.0042411101252127665628 -0.011374382055230714689 -0.0018738068866043086289 -0.00033303901074990512401 -0.0012349440320774274921
2227 40908 61.027855719079106223 -56.411206609258279343 5.6392858153788090192 -0.0011858118433298765748 -0.0040195616254189887873 -0.012020855413489527769 -0.0019208398627559878855 -0.00039779401712331614524 -0.0012488851790846151185
2228 40912 60.861255715521579646 -56.394849405541286558 5.6238911234658459648 -0.0010884408134012131183 -0.0037543381848908572579 -0.012678814011213623836 -0.0019614863360027448569 -0.00046564256891677138425 -0.0012668953359659036219
2229 40916 60.748989082574468057 -56.384442243578241971 5.6135171127250256262 -0.0010059691953923062882 -0.0034534248729506996506 -0.013340358449113142586 -0.0019958558909623034389 -0.00053668205261701851239 -0.0012877663413888356878
2230 40920 60.69654225994099761 -56.37987598528398081 5.6086707582291364105 -0.00094296544584133654143 -0.0031175278745872309072 -0.013997671389895662356 -0.0020243264354658256285 -0.00060873135146474873988 -0.00131252354692582918
2231 40924 60.708287533698054972 -56.37971315150835494 5.6097560815608424889 -0.00090053868000714454994 -0.0027537107160548052187 -0.014645807243048470508 -0.0020472469204081537343 -0.00068086592308342665236 -0.0013420831184768953863
2232 40928 60.787400432497889824 -56.387316792791082776 5.6170665177994845152 -0.00087979038754842919801 -0.0023729403393111768439 -0.015277367551215783117 -0.002065443480831816777 -0.00075223866332163212209 -0.0013770786131955627986
2233 40932 60.935954504408968546 -56.401036942679318997 5.6307936733856349676 -0.00088087024850370433671 -0.0019821321458069075111 -0.015883531459009933573 -0.0020792477912527414924 -0.00082218574341884342882 -0.00141749133859931601
2234 40936 61.154985733831040307 -56.420967356704935014 5.6510332785733154992 -0.00090062375547922228491 -0.0015826456331817992385 -0.016458038482162776206 -0.0020874113341242611988 -0.00088749741282008205029 -0.0014639422089492951269
2235 40940 61.444503811886427513 -56.448030632466924317 5.677786228871764429 -0.00094168134256119445658 -0.0011894026033278156523 -0.01699300132128411106 -0.0020923782663082239434 -0.00094774450203173512403 -0.0015171789961699413442
2236 40944 61.803608441268977458 -56.480915071661215165 5.7109693322079806421 -0.0010024942918822965857 -0.00080952527826187378746 -0.017482545836843006726 -0.0020927440438992485003 -0.0010014292149362296995 -0.0015774467161593793384
2237 40948 62.230523162573952334 -56.520375833734696869 5.7504184346525040183 -0.0010881262351084422871 -0.00045105214702394723358 -0.017921876624633167885 -0.0020916481664302755822 -0.0010465522063725519325 -0.0016442777696011093812
2238 40952 62.722659908311541699 -56.565561158858898239 5.7958943855402402789 -0.0011869229086455034342 -0.00012766383125732694293 -0.018308333375420305505 -0.0020867920608113078862 -0.0010842082372912054816 -0.0017194389972063277121
2239 40956 63.276664412172060281 -56.616466251178827918 5.8470872335186738766 -0.0013036892160212393277 0.00015465162782613527115 -0.018628439165492678697 -0.002080459861585043542 -0.0011113744501256997768 -0.0018003790606125648355
2240 40960 63.888460512031031158 -56.672407991586808862 5.9036203203719965771 -0.0014314191646039621519 0.00039272669032828447927 -0.018885618263332317607 -0.0020720545246900160842 -0.001126598650707805703 -0.0018894956887704214901
2241 40964 64.55339390001989841 -56.73295869714689843 5.9650635642624285637 -0.0015710560728103509925 0.00057455317098191807657 -0.019072879558967328201 -0.0020623899822063852111 -0.001130745410410372194 -0.0019848348164642828917
2242 40968 65.266154552050736015 -56.799158835931685019 6.0309262918217871885 -0.0017214192157861884711 0.00069751035053629284466 -0.019195528240013838561 -0.0020514077134296841362 -0.0011222473274768293358 -0.0020888508339341766568
2243 40972 66.020783588231438443 -56.869845957027294503 6.1006578720889352851 -0.0018764178389685335496 0.00075793170638225465519 -0.019242434972106304408 -0.0020388877543313175394 -0.0011009534187349017884 -0.0021978726178272511849
2244 40976 66.810821585795352462 -56.942883864990790244 6.1736614213825671271 -0.002036203701455198932 0.00075382726810050305205 -0.019220208020550924588 -0.0020244460668542994981 -0.0010670383288333938621 -0.0023124082558582236685
2245 40980 67.629336541060212085 -57.017942439158105117 6.249296387129159136 -0.0021992801467777892133 0.00068068753790652587743 -0.019131526025608480007 -0.0020092746336227273324 -0.0010203956773783421155 -0.0024324085641142202327
2246 40984 68.468983225906271173 -57.094647375508444043 6.3268840327049469252 -0.0023625981593265545956 0.00054203494480974286074 -0.018971521594895526808 -0.001992155341475813999 -0.00096142718079362046724 -0.0025554907106872201163
2247 40988 69.322119783417889494 -57.173215995917132659 6.4057182114691917363 -0.0025275594001765411788 0.00033670642713492463655 -0.018745402519715750889 -0.0019734453073044872992 -0.00089195533522326043985 -0.0026804254754262254665
2248 40992 70.18090035680505423 -57.25292163829598735 6.4850739261500045529 -0.0026936914528824561568 6.6216648556425596051e-05 -0.018461350351771134426 -0.001953078517674186089 -0.00081303356097476957298 -0.0028074557827202188676
2249 40996 71.037416171928938979 -57.331187598544381956 6.5642203655908666349 -0.0028598629010570938633 -0.0002643983851004462135 -0.018122416527933983554 -0.0019299830456294391617 -0.00072405685436187448151 -0.0029352353717700032515
2250 41000 71.883808490894907095 -57.408823212490773358 6.6424313422399796636 -0.0030287872161469278458 -0.0006441866699391984516 -0.017731619666195602703 -0.0019041523406095072803 -0.00062792446975107676921 -0.0030615506834023361454
2251 41004 72.71234287007686703 -57.48634487847629515 6.7189921539712988974 -0.0031963145533065642073 -0.0010730751873613058808 -0.017290564363960231331 -0.0018751263805673792223 -0.00052537143293055876131 -0.0031840258614083518166
2252 41008 73.515575346413896796 -57.56029573381847797 6.7932149405478048365 -0.0033667843463661664867 -0.0015472543110628548049 -0.016814242835398916787 -0.0018439005998431802144 -0.00041854208511685111332 -0.0033029902706890566788
2253 41012 74.28652293883662594 -57.630953029995907855 6.8644544388248318612 -0.0035394410217050686733 -0.0020589003467393531682 -0.016305860904276148898 -0.0018092550107357279095 -0.00030863589575765796452 -0.0034162898589820277391
2254 41016 75.018809133640502296 -57.698956302012561537 6.9321214263422090696 -0.0037178015897801151152 -0.00259619880735493299 -0.015771057378346484135 -0.0017713232738213080704 -0.00019699151878300926594 -0.0035226830740694298205
2255 41020 75.706689052203572032 -57.763467491681062427 6.9956850469500340139 -0.003905132222853075364 -0.0031556171937232790556 -0.015219215447365472271 -0.0017294713423401755249 -8.4744276494597495231e-05 -0.0036213137181418026712
2256 41024 76.345094244763572533 -57.82309371015917776 7.0546769499826398331 -0.0040967142751433937437 -0.0037320007639508948061 -0.014660078602961179248 -0.0016830688373184500561 2.5608440100395243877e-05 -0.0037109992814142360798
2257 41028 76.929786176712767087 -57.878060278603491895 7.1087054731767906901 -0.0042959020724498194616 -0.004315725624891102695 -0.014091578472848571499 -0.001632213929294126873 0.00013283192501462558199 -0.0037890136114753229964
2258 41032 77.457319138871866926 -57.92681706543793041 7.1574522153914044154 -0.0045052959613762384727 -0.004897608420552843761 -0.013529976561169698365 -0.0015770892453349449024 0.0002380628526945710241 -0.0038564464325936942922
2259 41036 77.925072449214468406 -57.969737463770442787 7.2006750122114935309 -0.0047246007395960985809 -0.0054785270936657535015 -0.012976815751721465508 -0.0015183904546707460356 0.00033816280084190183247 -0.003911491142097645729
2260 41040 78.331362323189850372 -58.006974467859109268 7.2382182733378241934 -0.0049573620085878317143 -0.0060473982469499715925 -0.01243855738503401448 -0.0014557900418955228503 0.00043304456285601488491 -0.0039530506060202214719
2261 41044 78.675349708871664234 -58.038143752807869191 7.2700044660835452248 -0.0051998395254119087958 -0.0066027775995833662415 -0.011921245711029941974 -0.0013888248372524933383 0.00052124847597760301521 -0.0039804305334914871772
2262 41048 78.956982462171723114 -58.064157743017162261 7.2960287720683707491 -0.0054609707167240957582 -0.0071388057943719673143 -0.011426817501522877618 -0.0013196606944832168715 0.00060253668494011924928 -0.00399232294476380839
2263 41052 79.176953139867407572 -58.083855774806934846 7.3163551870785701325 -0.0057338774972185320433 -0.00765073770013306384 -0.010965569547270209716 -0.0012466745449747169625 0.00067674892162313676769 -0.0039895254018330605916
2264 41056 79.336701141660483927 -58.098293061128295278 7.3311167190041484076 -0.0060176411214824723078 -0.0081398247695910926069 -0.010534432582394078967 -0.0011707421622733065608 0.00074227839736749120364 -0.0039705077825314691667
2265 41060 79.438362338222034964 -58.107053892672368534 7.3405107332127252917 -0.006321650331249428767 -0.0085972350877912932787 -0.010146030930664086053 -0.0010940082002632595809 0.0008007372114371058211 -0.0039352643313253846125
